WellID,Battery,CycleNumber,CycleStart,DurationMonths,Model,Qi,Di,B,RSquared,IsHighConfidence,LowConfidenceReason,EUR,NPV
ABWI103011306603W400,Nabiye 11-23,5,2024-04-01,6,harmonic,66.26244011533666,1.013865916154903,1.0,0.7007183423305665,True,,161.47051172604156,-145877.2552681667
ABWI103011306603W400,Nabiye 11-23,6,2024-10-01,7,exponential,42.81428579105366,1.7404735641023266e-16,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103011306603W400,Nabiye 11-23,7,2025-05-01,10,harmonic,66.38412249023658,0.1022525384734535,1.0,0.6528537325439192,True,,474.4819351781542,-44010.68038162746
ABWI103011306603W400,Nabiye 11-23,8,2026-03-01,4,harmonic,60.14376215375117,0.5879950065363351,1.0,0.9024891040935078,False,short cycle (<6mo),,
ABWI103021306603W400,Nabiye 11-23,1,2022-09-01,6,harmonic,157.28646806990366,0.5740467923235871,1.0,0.4200891530115326,False,low R2 (0.42),,
ABWI103021306603W400,Nabiye 11-23,2,2023-03-01,8,harmonic,156.05764623131597,0.2743793819307857,1.0,0.5329374369189541,True,,717.4773265360643,38122.34214380459
ABWI103021306603W400,Nabiye 11-23,3,2023-11-01,9,exponential,154.5625,1.850827443759019e-22,0.0,0.0,False,low R2 (0.00),,
ABWI103021306603W400,Nabiye 11-23,4,2024-08-01,23,harmonic,418.9130602503151,0.2864628828424442,1.0,0.9094015820019457,True,,3155.307842459508,811795.2389473631
ABWI103022506603W400,Nabiye 11-23,1,2022-08-01,8,harmonic,340.95533433335885,0.1011441634883889,1.0,0.4656639010860529,False,low R2 (0.47),,
ABWI103022506603W400,Nabiye 11-23,2,2023-04-01,8,harmonic,261.12540746499883,0.1619959059903363,1.0,0.365466837769184,False,low R2 (0.37),,
ABWI103022506603W400,Nabiye 11-23,3,2023-12-01,15,harmonic,410.302958471424,0.1870653376560619,1.0,0.6339217954525196,True,,3088.778145463495,804515.6463360845
ABWI103022506603W400,Nabiye 11-23,4,2025-03-01,12,exponential,406.2086663056187,0.2349042110682435,0.0,0.9696916213554913,True,,1824.514596281816,404069.10482817184
ABWI103022506603W400,Nabiye 11-23,5,2026-03-01,4,harmonic,82.27159497238965,0.0855301365685203,1.0,0.0221739523963737,False,short cycle (<6mo); low R2 (0.02),,
ABWI103023006602W400,Nabiye 11-23,1,2026-01-01,4,harmonic,1957.16657370486,1.0970994815214072,1.0,0.9371317246419858,False,short cycle (<6mo),,
ABWI103031106603W400,Nabiye 11-23,1,2023-04-01,8,harmonic,587.2253268619974,0.1076404230291069,1.0,0.1540648801963241,False,low R2 (0.15),,
ABWI103031106603W400,Nabiye 11-23,2,2023-12-01,8,exponential,640.9233623128786,0.1173317442539027,0.0,0.8602769395784906,True,,3524.7410272473244,968000.6026742768
ABWI103031106603W400,Nabiye 11-23,3,2024-08-01,9,exponential,472.81111111111113,8.258116312267162e-23,0.0,0.0,False,low R2 (0.00),,
ABWI103031106603W400,Nabiye 11-23,4,2025-05-01,14,exponential,849.0291481553236,0.0809614163384686,0.0,0.8452376545687187,True,,7402.67957364083,2209048.773033025
ABWI103032006603W400,Nabiye 11-23,1,2025-01-01,18,harmonic,4583.551920007989,0.0331930974219207,1.0,0.554468340030178,True,,65548.46272716142,20706167.12404127
ABWI103033606603W400,Nabiye 11-23,1,2022-10-01,4,harmonic,227.49305805724856,0.1452380463195126,1.0,0.2080679351047011,False,short cycle (<6mo); low R2 (0.21),,
ABWI103033606603W400,Nabiye 11-23,2,2023-02-01,5,exponential,286.30368467431254,0.2097358966906041,0.0,0.902996399926197,False,short cycle (<6mo),,
ABWI103033606603W400,Nabiye 11-23,3,2023-07-01,4,harmonic,175.39588703035642,0.9370120476476262,1.0,0.5551345775588357,False,short cycle (<6mo),,
ABWI103033606603W400,Nabiye 11-23,4,2023-11-01,6,exponential,123.1000000000025,4.70949546422741e-21,0.0,0.0,False,low R2 (0.00),,
ABWI103033606603W400,Nabiye 11-23,5,2024-05-01,5,harmonic,316.2292534939982,3.574824806193141,1.0,0.8497043780179777,False,short cycle (<6mo); very high Di (3.57/month),,
ABWI103033606603W400,Nabiye 11-23,6,2024-10-01,21,exponential,150.35714285714292,3.181655372802768e-17,0.0,-8.881784197001252e-16,False,low R2 (-0.00),,
ABWI103043106602W400,Nabiye 11-23,1,2025-08-01,5,harmonic,470.2471694116588,0.1470398104913425,1.0,0.2414372793458882,False,short cycle (<6mo); low R2 (0.24),,
ABWI103043106602W400,Nabiye 11-23,2,2026-01-01,6,harmonic,745.8702779575018,0.8770323456076716,1.0,0.923212720032727,True,,1923.4289041299287,444347.70085688535
ABWI103052506603W400,Nabiye 11-23,1,2022-08-01,11,exponential,409.78319163174166,0.1955569256863689,0.0,0.8740225795326325,True,,2038.602575800476,474053.1848707028
ABWI103052506603W400,Nabiye 11-23,2,2023-07-01,5,exponential,180.98,5.1129057685651595e-18,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI103052506603W400,Nabiye 11-23,3,2023-12-01,6,harmonic,220.23784702314327,0.1527421966469592,1.0,0.3192153400164533,False,low R2 (0.32),,
ABWI103052506603W400,Nabiye 11-23,4,2024-06-01,6,harmonic,244.84926964183,0.3625952253413032,1.0,0.6367013602137578,True,,870.7112718155839,90804.55287600274
ABWI103052506603W400,Nabiye 11-23,5,2024-12-01,9,exponential,167.33185546601098,0.2117115746404977,0.0,0.8822257478977283,True,,746.5288213365471,47825.271878342566
ABWI103052506603W400,Nabiye 11-23,6,2025-09-01,4,exponential,43.825000000010455,7.243323356094227e-20,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI103052506603W400,Nabiye 11-23,7,2026-01-01,6,harmonic,69.24665676044539,0.0643747074672184,1.0,0.0594173337210308,False,low R2 (0.06),,
ABWI103061206603W400,Nabiye 11-23,1,2022-11-01,11,exponential,624.8091776764152,0.3898932057156541,0.0,0.8843089110109428,True,,1908.6152083253803,437240.6961561503
ABWI103061206603W400,Nabiye 11-23,2,2023-10-01,5,harmonic,96.17551559108958,0.4019320663997623,1.0,0.4763867188256525,False,short cycle (<6mo); low R2 (0.48),,
ABWI103061206603W400,Nabiye 11-23,3,2024-03-01,5,,,,,,False,too few data points to fit,,
ABWI103061206603W400,Nabiye 11-23,4,2024-08-01,7,harmonic,90.97142857142858,2.8348723568435955e-17,1.0,0.0,False,low R2 (0.00),,
ABWI103061206603W400,Nabiye 11-23,5,2025-03-01,11,harmonic,172.0934820684544,0.3011055121902395,1.0,0.8904459483971671,True,,905.409917382447,98336.2709275053
ABWI103061206603W400,Nabiye 11-23,6,2026-02-01,5,harmonic,70.43490299974617,0.3566776470474622,1.0,0.6184456561234786,False,short cycle (<6mo),,
ABWI103062406603W400,Nabiye 11-23,1,2022-07-01,4,exponential,290.9845064926636,0.4960796808082022,0.0,0.9308886076176592,False,short cycle (<6mo),,
ABWI103062406603W400,Nabiye 11-23,2,2022-11-01,6,exponential,147.12,5.783808155559556e-22,0.0,0.0,False,low R2 (0.00),,
ABWI103062406603W400,Nabiye 11-23,3,2023-05-01,5,exponential,326.3987358815703,0.3816100302401246,0.0,0.8803954071129358,False,short cycle (<6mo),,
ABWI103062406603W400,Nabiye 11-23,4,2023-10-01,10,harmonic,60.34000000000001,8.04636442468578e-18,1.0,0.0,False,low R2 (0.00),,
ABWI103062406603W400,Nabiye 11-23,5,2024-08-01,5,,,,,,False,too few data points to fit,,
ABWI103062406603W400,Nabiye 11-23,6,2025-01-01,11,exponential,62.72727272727315,2.5327957083931023e-26,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103062406603W400,Nabiye 11-23,7,2025-12-01,7,exponential,259.27185275631257,0.3370525940219614,0.0,0.8718898868468644,True,,820.5254088969253,74330.18007914936
ABWI103063106602W402,Nabiye 11-23,1,2024-07-01,13,harmonic,2648.843777653619,0.7175234621151768,1.0,0.9640785113836516,True,,9965.720140672362,3089272.8591232123
ABWI103063106602W402,Nabiye 11-23,2,2025-08-01,7,harmonic,520.5057727249157,0.7829782808319686,1.0,0.5552230127743959,True,,1493.9380079674995,299193.93866301485
ABWI103063606603W400,Nabiye 11-23,1,2022-05-01,8,exponential,378.8625000944755,8.812995675281609e-16,0.0,-2.664535259100376e-15,False,low R2 (-0.00),,
ABWI103063606603W400,Nabiye 11-23,2,2023-01-01,5,,,,,,False,too few data points to fit,,
ABWI103063606603W400,Nabiye 11-23,3,2023-06-01,4,harmonic,183.2375144779836,0.8356358429330047,1.0,0.6407647948530557,False,short cycle (<6mo),,
ABWI103063606603W400,Nabiye 11-23,4,2023-10-01,14,exponential,192.4642857142857,6.268293978300796e-21,0.0,0.0,False,low R2 (0.00),,
ABWI103063606603W400,Nabiye 11-23,5,2024-12-01,17,harmonic,412.9166078975688,0.011514417477658,1.0,0.0279679839943034,False,low R2 (0.03),,
ABWI103071306603W400,Nabiye 11-23,1,2022-07-01,10,exponential,170.39999973281536,1.1859675927692878e-15,0.0,-6.661338147750939e-15,False,low R2 (-0.00),,
ABWI103071306603W400,Nabiye 11-23,2,2023-05-01,6,exponential,524.1167340221895,0.3350789214125592,0.0,0.9313971825998698,True,,1594.2922066522465,333779.1504968228
ABWI103071306603W400,Nabiye 11-23,3,2023-11-01,4,,,,,,False,too few data points to fit,,
ABWI103071306603W400,Nabiye 11-23,4,2024-03-01,5,exponential,48.95,2.2691323930128044e-21,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI103071306603W400,Nabiye 11-23,5,2024-08-01,7,exponential,310.45863815100006,1.1102311906949514,0.0,0.9345225324806516,True,,462.8184938384408,-43698.94652129136
ABWI103071306603W400,Nabiye 11-23,6,2025-03-01,8,exponential,79.28750000000205,2.8113009431450417e-21,0.0,0.0,False,low R2 (0.00),,
ABWI103071306603W400,Nabiye 11-23,7,2025-11-01,6,harmonic,122.38874849033346,0.7935792139246682,1.0,0.8152243201104129,True,,328.08933872999484,-90131.6583301206
ABWI103071306603W400,Nabiye 11-23,8,2026-05-01,2,,,,,,False,too few data points to fit,,
ABWI103073506603W400,Nabiye 11-23,1,2022-10-01,9,harmonic,1442.7135801391146,0.2735891729603635,1.0,0.6618312514039131,True,,7091.993819963716,2147509.058545921
ABWI103073506603W400,Nabiye 11-23,2,2023-07-01,15,exponential,1100.8066666666666,4.904970665324137e-21,0.0,0.0,False,low R2 (0.00),,
ABWI103073506603W400,Nabiye 11-23,3,2024-10-01,6,exponential,2320.931159970537,0.2688229964741397,0.0,0.9615273033695132,True,,7883.739740701419,2436095.6778798555
ABWI103073506603W400,Nabiye 11-23,4,2025-04-01,4,exponential,223.7522613267348,0.8658875009659871,0.0,0.9869292381784716,False,short cycle (<6mo),,
ABWI103073506603W400,Nabiye 11-23,5,2025-08-01,9,exponential,522.9777777777778,2.0314577846106505e-22,0.0,0.0,False,low R2 (0.00),,
ABWI103073606603W400,Nabiye 11-23,1,2022-07-01,10,exponential,351.17580779958536,0.0501844515067389,0.0,0.1312065129130093,False,low R2 (0.13),,
ABWI103073606603W400,Nabiye 11-23,2,2023-05-01,11,harmonic,134.36640369831443,0.1232366178124999,1.0,0.3531941196679119,False,low R2 (0.35),,
ABWI103073606603W400,Nabiye 11-23,3,2024-04-01,9,exponential,254.3666666672811,1.3340887544750278e-18,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103073606603W400,Nabiye 11-23,4,2025-01-01,18,exponential,305.4444444444445,2.4905492176986178e-17,0.0,0.0,False,low R2 (0.00),,
ABWI103081106603W400,Nabiye 11-23,1,2022-08-01,5,,,,,,False,too few data points to fit,,
ABWI103081106603W400,Nabiye 11-23,2,2023-01-01,11,exponential,153.38767766356173,0.1650453731603597,0.0,0.7310768928196398,True,,844.0830077535161,78536.05019266122
ABWI103081106603W400,Nabiye 11-23,3,2023-12-01,8,exponential,38.24,1.8727309645280712e-24,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103081106603W400,Nabiye 11-23,4,2024-08-01,8,harmonic,112.28721028022552,0.190076424591819,1.0,0.1842585185274328,False,low R2 (0.18),,
ABWI103081106603W400,Nabiye 11-23,5,2025-04-01,10,harmonic,93.6252085985048,0.2579602954851219,1.0,0.8219972950549818,True,,498.4230084757194,-35492.002982667495
ABWI103081106603W400,Nabiye 11-23,6,2026-02-01,5,harmonic,35.642553752085966,0.4063341173152082,1.0,0.397257994297012,False,short cycle (<6mo); low R2 (0.40),,
ABWI103081206603W400,Nabiye 11-23,1,2022-05-01,7,harmonic,512.9198905160277,0.7511926492980332,1.0,0.402252299948689,False,low R2 (0.40),,
ABWI103081206603W400,Nabiye 11-23,2,2022-12-01,9,harmonic,477.3039588511282,1.7390665897687878,1.0,0.6721413221721436,True,,1054.1220175687013,152442.87661613882
ABWI103081306603W400,Nabiye 11-23,1,2022-07-01,8,harmonic,167.89909630969345,0.1217363532271218,1.0,0.3910683755023044,False,low R2 (0.39),,
ABWI103081306603W400,Nabiye 11-23,2,2023-03-01,7,exponential,159.04313586009653,0.1640117057082634,0.0,0.5897228626614369,True,,717.8491772947434,38878.073562829806
ABWI103081306603W400,Nabiye 11-23,3,2023-10-01,5,harmonic,152.22793847779778,0.4327860731337306,1.0,0.5525942562401236,False,short cycle (<6mo),,
ABWI103081306603W400,Nabiye 11-23,4,2024-03-01,7,harmonic,137.19473831552446,0.0776039896750726,1.0,0.0553866853184226,False,low R2 (0.06),,
ABWI103081306603W400,Nabiye 11-23,5,2024-10-01,7,harmonic,160.23444012380187,0.4794225949491082,1.0,0.821272067888151,True,,559.4806947026636,-13433.490479540977
ABWI103081306603W400,Nabiye 11-23,6,2025-05-01,7,harmonic,81.9466891677049,0.335270206032761,1.0,0.6364726329161532,True,,326.05895905085254,-91416.59520998289
ABWI103081306603W400,Nabiye 11-23,7,2025-12-01,7,harmonic,51.35220208375893,0.0065501474615387,1.0,0.0007788982802414,False,low R2 (0.00),,
ABWI103082506603W400,Nabiye 11-23,1,2022-07-01,9,harmonic,145.2,7.603710536282325e-19,1.0,0.0,False,low R2 (0.00),,
ABWI103082506603W400,Nabiye 11-23,2,2023-04-01,6,exponential,289.6024669673507,0.2527659741311183,0.0,0.7534308062984356,True,,1012.0733918563404,138297.18046066957
ABWI103082506603W400,Nabiye 11-23,3,2023-10-01,5,exponential,102.67500000258592,9.541678292285201e-18,0.0,-2.220446049250313e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI103082506603W400,Nabiye 11-23,4,2024-03-01,4,harmonic,172.10930721960216,0.0419444799909395,1.0,0.0152269365250069,False,short cycle (<6mo); low R2 (0.02),,
ABWI103082506603W400,Nabiye 11-23,5,2024-07-01,4,,,,,,False,too few data points to fit,,
ABWI103082506603W400,Nabiye 11-23,6,2024-11-01,6,exponential,89.26666658010757,1.20537487814142e-17,0.0,0.0,False,low R2 (0.00),,
ABWI103082506603W400,Nabiye 11-23,7,2025-05-01,11,harmonic,172.80425202286767,0.4545623666822916,1.0,0.0001058721497073,False,low R2 (0.00),,
ABWI103082506603W400,Nabiye 11-23,8,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI103090106603W400,Nabiye 11-23,1,2022-06-01,8,harmonic,703.0740217840379,0.4041311024038274,1.0,0.3430268946178348,False,low R2 (0.34),,
ABWI103090106603W400,Nabiye 11-23,2,2023-02-01,8,exponential,556.2754262988952,0.2652628936311005,0.0,0.7936398644063722,True,,2101.519582347148,500192.55119754514
ABWI103090106603W400,Nabiye 11-23,3,2023-10-01,4,,,,,,False,too few data points to fit,,
ABWI103090106603W400,Nabiye 11-23,4,2024-02-01,10,harmonic,1261.7815968366515,1.5052847405922052,1.0,0.5161840166996778,True,,3055.123807460643,818996.6769585735
ABWI103090106603W400,Nabiye 11-23,5,2024-12-01,11,exponential,904.353041747594,0.294246512456604,0.0,0.8712704306317648,True,,3408.371263100175,933256.9794802264
ABWI103090106603W400,Nabiye 11-23,6,2025-11-01,8,exponential,136.11428571428615,9.56606177555748e-16,0.0,-3.996802888650564e-15,False,low R2 (-0.00),,
ABWI103091106603W400,Nabiye 11-23,1,2022-08-01,8,exponential,62.72000000064704,2.1261836247896245e-18,0.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI103091106603W400,Nabiye 11-23,2,2023-04-01,8,exponential,144.13373088215104,0.4565443809688175,0.0,0.881601105909478,True,,383.04073686397226,-71682.84179014448
ABWI103091106603W400,Nabiye 11-23,3,2023-12-01,7,exponential,22.96,5.745018460677428e-22,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103091106603W400,Nabiye 11-23,4,2024-07-01,4,exponential,66.84964345512492,1.243731683395513,0.0,0.9930278086914568,False,short cycle (<6mo),,
ABWI103091106603W400,Nabiye 11-23,5,2024-11-01,10,harmonic,33.924999961611675,5.524154909172879e-15,1.0,-2.7089441800853823e-14,False,low R2 (-0.00),,
ABWI103091106603W400,Nabiye 11-23,6,2025-09-01,10,exponential,186.64425701718156,0.2227317231140321,0.0,0.9613939652000104,True,,833.9779994503759,76574.60953355372
ABWI103092506603W400,Nabiye 11-23,1,2023-11-01,4,,,,,,False,too few data points to fit,,
ABWI103092506603W400,Nabiye 11-23,2,2024-03-01,8,exponential,1251.9791074153563,0.9126448062322268,0.0,0.9727663181492996,True,,2090.3139029726685,504948.6494517021
ABWI103092506603W400,Nabiye 11-23,3,2024-11-01,12,exponential,333.97999941839504,4.347101392654304e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103092506603W400,Nabiye 11-23,4,2025-11-01,8,exponential,1905.744587596885,0.2481110013446289,0.0,0.9729078281378172,True,,7481.581012283746,2291294.98665821
ABWI103103506603W400,Nabiye 11-23,1,2024-01-01,5,,,,,,False,too few data points to fit,,
ABWI103103506603W400,Nabiye 11-23,2,2024-06-01,5,harmonic,519.5656373202964,2.8502726142148367,1.0,0.8479960468737122,False,short cycle (<6mo); very high Di (2.85/month),,
ABWI103103506603W400,Nabiye 11-23,3,2024-11-01,7,harmonic,899.5122039091423,0.4056107772933143,1.0,0.4738386580319177,False,low R2 (0.47),,
ABWI103103506603W400,Nabiye 11-23,4,2025-06-01,4,harmonic,753.5451819335707,0.2890468552920029,1.0,0.6970933993887591,False,short cycle (<6mo),,
ABWI103103506603W400,Nabiye 11-23,5,2025-10-01,9,harmonic,1017.6416532738368,0.1317431120429254,1.0,0.9109087660222096,True,,6324.815208082245,1887528.6693153663
ABWI103112406603W400,Nabiye 11-23,1,2022-06-01,4,exponential,358.4791645014981,0.3455320006745822,0.0,0.8472528375368579,False,short cycle (<6mo),,
ABWI103112406603W400,Nabiye 11-23,2,2022-10-01,7,harmonic,208.4166870265097,0.1298803892739185,1.0,0.04211546422279,False,low R2 (0.04),,
ABWI103112406603W400,Nabiye 11-23,3,2023-05-01,9,harmonic,313.09046984849266,0.4089314265429487,1.0,0.7286669954950065,True,,1314.7737589494575,236034.10397740797
ABWI103112406603W400,Nabiye 11-23,4,2024-02-01,11,exponential,248.71007215146847,0.1217619070622549,0.0,0.5852323660358713,True,,1601.0530052016568,326730.6687147678
ABWI103112406603W400,Nabiye 11-23,5,2025-01-01,4,harmonic,50.42500000049083,1.1454845430587946e-16,1.0,3.3306690738754696e-16,False,short cycle (<6mo); low R2 (0.00),,
ABWI103112406603W400,Nabiye 11-23,6,2025-05-01,7,harmonic,82.89564725841059,1.3162882943978278,1.0,0.8616115138260031,True,,191.73603183302532,-135780.70532049073
ABWI103112406603W400,Nabiye 11-23,7,2025-12-01,7,harmonic,134.3807304181084,0.2181284298738043,1.0,0.5127435811416428,True,,613.7348400983518,4097.149247078756
ABWI103113606603W400,Nabiye 11-23,1,2022-09-01,9,exponential,634.8954075511522,0.1758400238524713,0.0,0.7418192919797797,True,,3128.4581509614354,836864.295484966
ABWI103113606603W400,Nabiye 11-23,2,2023-06-01,8,harmonic,232.00312970504768,0.308710178610336,1.0,0.6011144639376047,True,,1022.9303464717138,139657.79043425794
ABWI103113606603W400,Nabiye 11-23,3,2024-02-01,8,harmonic,200.7624998211973,1.9212099539917412e-16,1.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI103113606603W400,Nabiye 11-23,4,2024-10-01,5,harmonic,454.60671149189534,0.196062184480159,1.0,0.4616532403012107,False,short cycle (<6mo); low R2 (0.46),,
ABWI103113606603W400,Nabiye 11-23,5,2025-03-01,9,harmonic,534.4397134056593,0.5368099541217376,1.0,0.6928318563861745,True,,1999.4385274576623,464028.04931529984
ABWI103113606603W400,Nabiye 11-23,6,2025-12-01,7,exponential,350.4431972264598,0.1795044792637293,0.0,0.5303781146030488,True,,1525.6791309526943,307930.71815460233
ABWI103121206603W402,Nabiye 11-23,1,2022-12-01,6,exponential,341.28414926749247,0.5193797373656315,0.0,0.983838342935358,True,,805.10812489967,70396.25078351318
ABWI103121206603W402,Nabiye 11-23,2,2023-06-01,4,exponential,75.87002205032036,0.8059903258779026,0.0,0.949060774126329,False,short cycle (<6mo),,
ABWI103121206603W402,Nabiye 11-23,3,2023-10-01,4,,,,,,False,too few data points to fit,,
ABWI103121206603W402,Nabiye 11-23,4,2024-02-01,5,,,,,,False,too few data points to fit,,
ABWI103121206603W402,Nabiye 11-23,5,2024-07-01,6,harmonic,61.85897230522638,0.07520338003916,1.0,0.2666974185490884,False,low R2 (0.27),,
ABWI103121206603W402,Nabiye 11-23,6,2025-01-01,8,exponential,118.67586044311768,0.1185282530580317,0.0,0.5835693125020062,True,,650.4018199187027,15535.22660797293
ABWI103121206603W402,Nabiye 11-23,7,2025-09-01,4,exponential,120.0797719112854,0.2592649214469933,0.0,0.6915110129115762,False,short cycle (<6mo),,
ABWI103121206603W402,Nabiye 11-23,8,2026-01-01,6,harmonic,64.29744488462507,0.1577126080992243,1.0,0.799815301058262,True,,287.73690800096205,-104102.21718524605
ABWI103121906602W400,Nabiye 11-23,1,2025-01-01,4,exponential,415.25,1.875280143891389e-26,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI103121906602W400,Nabiye 11-23,2,2025-05-01,9,harmonic,1896.606261561278,0.2572261024412772,1.0,0.845216880380067,True,,9535.608434210735,2955499.145293972
ABWI103121906602W400,Nabiye 11-23,3,2026-02-01,5,harmonic,863.2242799081167,0.4238095639029967,1.0,0.9626816285006032,False,short cycle (<6mo),,
ABWI103122506603W400,Nabiye 11-23,1,2022-07-01,12,exponential,540.0532756362112,0.3158576690720368,0.0,0.9063188617621484,True,,1948.9746560734147,448322.7078527958
ABWI103122506603W400,Nabiye 11-23,2,2023-07-01,9,exponential,203.2444444567177,2.7979230824696893e-16,0.0,-1.9984014443252818e-15,False,low R2 (-0.00),,
ABWI103122506603W400,Nabiye 11-23,3,2024-04-01,4,exponential,247.6500002482865,2.51054983086587e-28,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI103122506603W400,Nabiye 11-23,4,2024-08-01,16,exponential,437.53497214385953,0.1757846439439042,0.0,0.8797741518403982,True,,2551.220971803474,637054.2067143279
ABWI103122506603W400,Nabiye 11-23,5,2025-12-01,7,harmonic,101.72569154365272,0.0666006710746426,1.0,0.0331321127893329,False,low R2 (0.03),,
ABWI103131306603W400,Nabiye 11-23,1,2022-05-01,4,,,,,,False,too few data points to fit,,
ABWI103131306603W400,Nabiye 11-23,2,2022-09-01,10,exponential,210.5551856406771,0.2766875658514582,0.0,0.890147006689328,True,,816.3551886833515,71441.90981797595
ABWI103131306603W400,Nabiye 11-23,3,2023-07-01,8,exponential,88.43333325874531,4.674505683732868e-15,0.0,-2.4646951146678475e-14,False,low R2 (-0.00),,
ABWI103131306603W400,Nabiye 11-23,4,2024-03-01,10,harmonic,147.6533683271799,0.2162570763281209,1.0,0.0992749030401651,False,low R2 (0.10),,
ABWI103131306603W400,Nabiye 11-23,5,2025-01-01,8,harmonic,154.52056576552468,0.1835453433194722,1.0,0.6422898232157948,True,,808.60020227499,67974.44018110976
ABWI103131306603W400,Nabiye 11-23,6,2025-09-01,6,harmonic,86.01486621075283,0.5695829172989176,1.0,0.1829219179128708,False,low R2 (0.18),,
ABWI103131306603W400,Nabiye 11-23,7,2026-03-01,4,exponential,132.31009205951224,0.415395605717537,0.0,0.8230724431167182,False,short cycle (<6mo),,
ABWI103132506603W400,Nabiye 11-23,1,2022-09-01,10,exponential,747.0551427040962,0.235159887500109,0.0,0.9560558714859324,True,,3225.507345171631,870360.3704001916
ABWI103132506603W400,Nabiye 11-23,2,2023-07-01,4,harmonic,235.0283612339707,0.3706619921520567,1.0,0.1853302431654953,False,short cycle (<6mo); low R2 (0.19),,
ABWI103132506603W400,Nabiye 11-23,3,2023-11-01,5,harmonic,207.0327256523463,0.0156930747736952,1.0,0.0053340039208725,False,short cycle (<6mo); low R2 (0.01),,
ABWI103132506603W400,Nabiye 11-23,4,2024-04-01,8,harmonic,347.3394919227884,0.1292314053948332,1.0,0.3578145025865321,False,low R2 (0.36),,
ABWI103132506603W400,Nabiye 11-23,5,2024-12-01,19,exponential,216.39411764877468,4.8797376555387584e-21,0.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI103140106603W400,Nabiye 11-23,1,2022-12-01,11,hyperbolic,127.28339718436617,9.927923319400875,1.9999999999998896,0.9835586901971326,False,very high Di (9.93/month); b pinned at bound (2.000),,
ABWI103140106603W400,Nabiye 11-23,2,2023-11-01,4,harmonic,61.91562629167503,1.9535428640978096,1.0,0.7861765737796305,False,short cycle (<6mo),,
ABWI103140106603W400,Nabiye 11-23,3,2024-03-01,5,,,,,,False,too few data points to fit,,
ABWI103140106603W400,Nabiye 11-23,4,2024-08-01,6,harmonic,84.7166666821738,1.009420403522361e-12,1.0,-7.460698725481053e-14,False,low R2 (-0.00),,
ABWI103140106603W400,Nabiye 11-23,5,2025-02-01,8,harmonic,260.49192381184594,2.1372057444536385,1.0,0.9605468134063928,False,very high Di (2.14/month),,
ABWI103140106603W400,Nabiye 11-23,6,2025-10-01,7,harmonic,73.3370426614614,0.9935569771378684,1.0,0.8837929374026304,True,,190.6656212481032,-136222.01510237856
ABWI103143106602W400,Nabiye 11-23,1,2023-07-01,7,exponential,880.0142847983965,1.3287829877039721e-18,0.0,3.3306690738754696e-16,False,low R2 (0.00),,
ABWI103143106602W400,Nabiye 11-23,2,2024-02-01,7,harmonic,2141.551213943267,0.2251894700941382,1.0,0.6385713164853883,True,,9689.016525101471,3022386.7097855844
ABWI103143106602W400,Nabiye 11-23,3,2024-09-01,11,harmonic,1820.4345710017803,0.2409419158174456,1.0,0.4494081099408544,False,low R2 (0.45),,
ABWI103143106602W400,Nabiye 11-23,4,2025-08-01,11,harmonic,1619.9773931425516,0.1410009570314243,1.0,0.7295815831698231,True,,11267.989339077862,3498133.842598411
ABWI103143606603W400,Nabiye 11-23,1,2022-07-01,10,exponential,571.4182653553435,0.1092147562053295,0.0,0.5958025105488944,True,,3670.039748536665,1009283.9945294796
ABWI103143606603W400,Nabiye 11-23,2,2023-05-01,5,exponential,207.61235479964924,0.2423747290681258,0.0,0.7323896804698953,False,short cycle (<6mo),,
ABWI103143606603W400,Nabiye 11-23,3,2023-10-01,13,exponential,92.96923057709247,2.448132112076675e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI103143606603W400,Nabiye 11-23,4,2024-11-01,12,exponential,513.8769895183983,0.1413715612279585,0.0,0.6457823084163592,True,,3183.315728045239,846704.4351762593
ABWI103143606603W400,Nabiye 11-23,5,2025-11-01,8,exponential,328.686189357049,0.1220923335602049,0.0,0.5058976743960233,True,,1782.9779556033127,390940.7120523884
ABWI103151206603W400,Nabiye 11-23,1,2022-07-01,6,exponential,115.5599997983397,2.9709124765776803e-15,0.0,-1.6875389974302383e-14,False,low R2 (-0.00),,
